Country,Name,State,Year,Longitude,Latitude
India,Godaghat Dam,Madhya Pradesh,1980,79.820746,23.897595
India,Gopalpura (MP) Dam,Madhya Pradesh,1954,75.321918,24.070175
India,Indira Sagar Dam,Madhya Pradesh,2006,76.472547,22.291284
India,Jagla Dam,Madhya Pradesh,1916,80.517994,22.222306
India,Jobat (NVDA) Dam,Madhya Pradesh,2007,74.758854,22.183749
India,Kerwan Dam,Madhya Pradesh,1976,77.40397,23.14614
India,Kumedi Dam,Madhya Pradesh,1968,78.633308,25.168103
India,Kutni Feeder Dam,Madhya Pradesh,0,79.922309,24.855971
India,Madikheda (Mohini Sagar ) Dam,Madhya Pradesh,2008,77.833675,25.562582
India,Mahi Main (MP) Dam,Madhya Pradesh,2012,74.903134,23.042857
India,Mahi Subsidery Dam,Madhya Pradesh,0,74.966249,22.630616
India,Majhgaon Dam,Madhya Pradesh,1979,80.440891,23.046917
India,Majhgawan (MP) Dam,Madhya Pradesh,1914,79.820746,23.897595
India,Makroda Dam,Madhya Pradesh,1980,77.340993,24.639612
India,Man (NVDA) Dam,Madhya Pradesh,0,75.068427,22.408305
India,Manjikhedi Dam,Madhya Pradesh,1991,76.96184,22.575626
India,Matiyari Dam,Madhya Pradesh,1986,80.517994,22.222306
India,Mohini Pickup Weir,Madhya Pradesh,1989,77.833675,25.562582
India,Mola Dam,Madhya Pradesh,1956,77.912437,24.330948
India,Morwan Dam,Madhya Pradesh,1959,75.131752,24.682369
India,Mudia Kheri Dam,Madhya Pradesh,0,78.30302,23.206668
India,Omkareshwar (NHPC) Dam,Madhya Pradesh,2007,76.162881,22.247446
India,Paronch Dam,Madhya Pradesh,1980,78.1127,25.56
India,Piploda Dam,Madhya Pradesh,1966,77.671482,25.478481
India,Rampurakhurd Dam,Madhya Pradesh,1992,76.710889,23.032453
India,Sakalda Dam,Madhya Pradesh,1981,75.262206,22.296998
India,Sanjay Sagar(Gomukh) Dam,Madhya Pradesh,1985,77.394621,24.555555
India,Sarra Dam,Madhya Pradesh,1896,80.495109,23.727423
India,Satpura (Mpseb) Dam,Madhya Pradesh,1967,78.175005,22.107542
India,Shamsherpura Dam,Madhya Pradesh,1992,77.53512,23.821833
India,Tawa Dam,Madhya Pradesh,1978,78.007282,22.732979
India,Thanwar (Rajiv Sagar) Dam,Madhya Pradesh,1990,79.914635,22.738873
India,Upper Beda Dam,Madhya Pradesh,2010,76.373436,21.834413
India,Wagya Dam,Madhya Pradesh,1976,78.852393,21.574517
India,Alwandi Dam,Maharashtra,1976,72.926395,19.724118
India,Amal Dam,Maharashtra,1985,79.314094,19.919188
India,Ambadi Dam,Maharashtra,1978,75.34941,19.912533
India,Ambegaon Dam,Maharashtra,1978,76.66396,19.309625
India,Ambhora Dam,Maharashtra,1965,74.20069,19.588138
India,Andra Dam,Maharashtra,2003,73.679099,18.580477
India,Andur Dam,Maharashtra,1982,73.796239,16.857082
India,Anjana palshi Dam,Maharashtra,1999,75.34941,19.912533
India,Arala Kalmodi Dam,Maharashtra,2008,73.838029,18.648418
India,Arsoli Dam,Maharashtra,1990,75.695217,18.71791
India,Ashti (Nimgaon Choba) Dam,Maharashtra,2000,74.751347,19.091997
India,Ashti Dam,Maharashtra,1883,75.520652,17.776867
India,Asolamendha Dam,Maharashtra,1918,79.337643,19.961258
India,Awashi Dam,Maharashtra,1999,73.167772,17.560879
India,Babhulgaon Dam,Maharashtra,0,76.886383,19.793007
India,Babhulgaon Dam,Maharashtra,2003,76.04225,18.442823
India,Bandardhara Dam,Maharashtra,1926,74.20069,19.588138
India,Banganga Dam,Maharashtra,1955,74.455016,17.975631
India,Barvi Dam,Maharashtra,1978,73.141723,19.281156
India,Bassappawadi Dam,Maharashtra,1980,74.639128,16.848371
India,Belpara Dam,Maharashtra,1993,75.68735,18.922563
India,Bembla Dam,Maharashtra,0,78.116172,20.39433
India,Benitura Dam,Maharashtra,1994,76.39651,17.62859
India,Bhama Asakhed Dam,Maharashtra,0,73.838029,18.648418
India,Bhatghar Dam,Maharashtra,1927,73.870514,18.172943
India,Bhavali Dam,Maharashtra,2009,73.141723,19.281156
India,Bhudihal Dam,Maharashtra,1966,74.639128,16.848371
India,Bhutakarwadi Dam,Maharashtra,1967,76.586166,18.400127
India,Bodalkasa Dam,Maharashtra,1917,79.964801,21.414011
India,Bor Dam,Maharashtra,1965,78.724789,20.90837
India,Bori Dam,Maharashtra,2005,76.186097,17.666179
India,Boriambdari Dam,Maharashtra,1985,76.736887,18.949308
India,Borna Dam,Maharashtra,1983,76.555112,18.885439
India,Chandpur Dam,Maharashtra,1915,79.915661,21.576299
India,Chandrabhaga Dam,Maharashtra,1973,78.76448,21.13833
India,Chapdoh Dam,Maharashtra,0,78.155399,20.386074
India,Chargad Dam,Maharashtra,2003,77.691575,21.011122
India,Chaskaman Dam,Maharashtra,1999,73.838029,18.648418
India,Chatgaon Dam,Maharashtra,1978,76.376496,18.973161
India,Chi-Umberga Dam,Maharashtra,1975,76.085187,17.761504
India,Chikhali Dam,Maharashtra,1999,77.545361,20.21969
India,Chikotra Dam,Maharashtra,2001,74.059525,16.042044
India,Chilewadi Dam,Maharashtra,2000,74.20069,19.588138
India,Chinchani (Ambak) Dam,Maharashtra,1989,74.232598,17.274517
India,Chitri Dam,Maharashtra,2001,74.059525,16.042044
India,Chorbahuli Dam,Maharashtra,1985,79.343069,21.532652
India,Chorkhamara Dam,Maharashtra,1923,79.964801,21.414011
India,Chulbandh Dam,Maharashtra,1974,80.149228,21.073514
India,Darfal Bb Dam,Maharashtra,1983,75.735431,17.778129
India,Davan Hipparga Dam,Maharashtra,0,76.586166,18.400127
India,Deodhari Dam,Maharashtra,1975,77.15319,19.733306
India,Deogad Dam,Maharashtra,2005,73.854924,16.352276
India,Devarjan Dam,Maharashtra,1993,76.586166,18.400127
India,Dham Dam,Maharashtra,1986,78.724789,20.90837
India,Dhamni (Surya) Dam,Maharashtra,1990,72.926395,19.724118
India,Dhanora Dam,Maharashtra,1968,77.15319,19.733306
India,Dhasai Dam,Maharashtra,1984,73.141723,19.281156
India,Dhom Balakwadi Dam,Maharashtra,2006,73.714777,17.953512
India,Dhorasangvi Dam,Maharashtra,1979,76.736887,18.949308
India,Dighol Dam,Maharashtra,1978,76.335959,18.696113
India,Dimbhe Dam,Maharashtra,2000,73.838029,18.648418
India,Dina Dam,Maharashtra,1974,79.337643,19.961258
India,Dokshet Dam,Maharashtra,1971,73.407869,18.602076
India,Domri Dam,Maharashtra,1996,75.68735,18.922563
India,Dongargaon (Nanded) Dam,Maharashtra,1985,77.778242,20.303788
India,Dongargaon Dam,Maharashtra,2000,79.314094,19.919188
India,Dudhebhavi Dam,Maharashtra,1983,74.639128,16.848371
India,Dudhganga Dam,Maharashtra,0,73.854924,16.352276
India,Dundhe Dam,Maharashtra,1985,76.539677,18.421702
India,Ekburji Dam,Maharashtra,1964,77.14696,20.064473
India,Ekrukh Dam,Maharashtra,1871,75.927693,17.73378
India,Erandol Dam,Maharashtra,1999,74.059525,16.042044
India,Fondshiras Dam,Maharashtra,1991,74.455016,17.975631
India,Galhati Dam,Maharashtra,1966,75.813978,19.261572
India,Ganeshpur Dam,Maharashtra,1977,75.34941,19.912533
India,Ghanegaon Dam,Maharashtra,1971,75.201711,19.849997
India,Ghataprabha Dam,Maharashtra,2009,74.059525,16.042044
India,Ghod Dam,Maharashtra,1965,74.570364,18.320244
India,Ghodegaon Dam,Maharashtra,1975,74.601135,18.308648
India,Ghorazari Dam,Maharashtra,1923,79.556391,20.703237
India,Golangri Dam,Maharashtra,1987,75.695217,18.71791
India,Gosikhurd Dam,Maharashtra,0,79.61577,20.878745
India,Gotala Dam,Maharashtra,1971,76.736887,18.949308
India,Govindwadi Dam,Maharashtra,1974,75.813978,19.261572
India,Gunjwani Dam,Maharashtra,0,73.870514,18.172943
India,Gurav Pimpri Dam,Maharashtra,1954,74.700961,19.049847
India,Gurdhal Dam,Maharashtra,1998,76.586166,18.400127
India,Haladwadhona Dam,Maharashtra,1999,76.736887,18.949308
India,Harni Dam,Maharashtra,1965,76.085187,17.761504
India,Hetwane Dam,Maharashtra,2000,73.407869,18.602076
India,Hingani (Pangaon) Dam,Maharashtra,1977,76.054171,18.187925
India,Hotagi Dam,Maharashtra,1944,75.969942,17.594786
India,Inayatpur Dam,Maharashtra,1981,75.395008,19.827966
India,Isapur Dam,Maharashtra,1982,77.15319,19.733306
India,Itiadoh Dam,Maharashtra,1970,80.015141,20.819549
India,Jadhavwadi Dam,Maharashtra,2001,73.838029,18.648418
India,Jalihal Bk. Dam,Maharashtra,1984,75.827218,17.497625
India,Jambhe Dam,Maharashtra,1972,73.141723,19.281156
India,Jambhulani Dam,Maharashtra,1982,74.323507,17.604326
India,Jamwadi Dam,Maharashtra,1977,78.116172,20.39433
India,Jangamhatti Dam,Maharashtra,1995,74.059525,16.042044
India,Jawaharwadi Dam,Maharashtra,1979,75.744423,19.055122
India,Jawalgaon Dam,Maharashtra,2005,76.026668,17.953656
India,Jayakwadi-I Dam (Paithon Dam),Maharashtra,1976,75.395008,19.827966
India,Kada Dam,Maharashtra,1965,74.959658,19.280778
India,Kadavi Dam,Maharashtra,2000,73.866114,17.139939
India,Kadegaon Dam,Maharashtra,0,74.232598,17.274517
India,Kakardhaha Dam,Maharashtra,1985,77.15319,19.733306
India,Kalambwadi Dam,Maharashtra,1983,76.04225,18.442823
India,Kalisarar Dam,Maharashtra,1988,80.149228,21.073514
India,Kalpathari Dam,Maharashtra,2009,80.222105,21.45514
India,Kalu Dam,Maharashtra,0,74.736843,19.150109
India,Kamalapur Dam,Maharashtra,1974,79.314094,19.919188
India,Kanher Dam,Maharashtra,1986,73.910937,17.670982
India,Kanholibara Dam,Maharashtra,1976,78.936254,20.929088
India,Kar Dam,Maharashtra,2000,78.76448,21.13833
India,Karanjikhed Dam,Maharashtra,1976,76.054171,18.187925
India,Karpara Dam,Maharashtra,1975,76.470545,19.562895
India,Kasari Dam,Maharashtra,1990,73.796239,16.857082
India,Kashypi Dam,Maharashtra,2005,72.926395,19.724118
India,Katangi Dam,Maharashtra,2001,80.222105,21.45514
India,Khadakozer Dam,Maharashtra,1961,74.20069,19.588138
India,Khadakpurna Dam,Maharashtra,2008,76.261534,20.322163
India,Khadakwasla Dam,Maharashtra,1880,73.805566,18.5501
India,Khairbandha Dam,Maharashtra,1903,79.964801,21.414011
India,Khairi Dam,Maharashtra,1913,79.556391,20.703237
India,Khairy Dam,Maharashtra,1989,75.695217,18.71791
India,Khanapur Dam,Maharashtra,1978,76.376496,18.973161
India,Khasapur Dam,Maharashtra,1956,75.565556,17.898957
India,Khemkund Dam,Maharashtra,2001,78.338437,20.445144
India,Khumari Dam,Maharashtra,1993,78.880099,21.463078
India,Kode Dam,Maharashtra,1989,73.796239,16.857082
India,Kolar Dam,Maharashtra,1984,78.880099,21.463078
India,Kolhi Dam,Maharashtra,1996,75.201711,19.849997
India,Kolwadi Dam,Maharashtra,0,75.201711,19.849997
India,Kone Dam,Maharashtra,1981,72.926395,19.724118
India,Koradi Dam,Maharashtra,1979,76.589125,20.013574
India,Koregaon Dam,Maharashtra,0,76.39651,17.62859
India,Koregaon Dam,Maharashtra,1988,76.04225,18.442823
India,Koyna Dam,Maharashtra,1964,73.749831,17.402222
India,Kumbhawade Dam,Maharashtra,1999,73.796239,16.857082
India,Kumbhi Dam,Maharashtra,2007,73.854924,16.352276
India,Kurje (Dhapcheri) Dam,Maharashtra,1967,72.785552,19.793284
India,Lal Dam,Maharashtra,2006,79.054403,20.805643
India,Lingnoor Dam,Maharashtra,1975,74.63952,16.799896
India,Loni Dam,Maharashtra,1986,78.152955,20.385982
India,Lower Dudhna Dam,Maharashtra,0,76.470545,19.562895
India,Lower Vaitarna Dam,Maharashtra,1954,72.926395,19.724118
India,Machindranath Chincholi Dam,Maharashtra,0,75.813978,19.261572
India,Madan Dam,Maharashtra,2003,78.724789,20.90837
India,Mahasangvi Dam,Maharashtra,1965,75.695217,18.71791
India,Mahu Dam,Maharashtra,2011,73.82034,17.974537
India,Malegaon Dam,Maharashtra,1966,76.586166,18.400127
India,Malegaon Dam,Maharashtra,1995,75.702984,21.022123
India,Mandohol Dam,Maharashtra,1979,74.700961,19.049847
India,Mandvi Dam,Maharashtra,1998,78.155399,20.386074
India,Manivali Dam,Maharashtra,1980,73.141723,19.281156
India,Manjara Dam,Maharashtra,1982,76.04225,18.442823
India,Manyarwadi Dam,Maharashtra,1972,75.939818,19.061738
India,Masalwadi Dam,Maharashtra,1973,74.455016,17.975631
India,Masrul Dam,Maharashtra,1998,76.184202,20.453671
India,Massajog Dam,Maharashtra,1970,76.056921,18.757612
India,Mehakari Dam,Maharashtra,1966,74.751347,19.091997
India,Middle Vaitarna,Maharashtra,2012,72.926395,19.724118
India,Mohakhurd Dam,Maharashtra,1975,72.926395,19.724118
India,Morbe Dam,Maharashtra,2006,73.009743,19.052891
India,Mordham Dam,Maharashtra,1979,78.76448,21.13833
India,Morna (Shirala) Dam,Maharashtra,1985,74.19909,16.860363
India,Mulshi Dam,Maharashtra,1927,73.407869,18.602076
India,Musai Dam,Maharashtra,1971,73.141723,19.281156
India,Nagthana Dam,Maharashtra,1990,78.880099,21.463078
India,Nagthana Dam,Maharashtra,1993,76.586166,18.400127
India,Nagzari Dam,Maharashtra,1984,78.155399,20.386074
India,Nanand Dam,Maharashtra,1970,76.586166,18.400127
India,Narangi Dam,Maharashtra,1998,75.201711,19.849997
India,Natuwadi Dam,Maharashtra,1984,73.60155,17.586264
India,Nawegaonbandh Dam,Maharashtra,1967,80.015141,20.819549
India,Nazare Dam,Maharashtra,1974,73.902261,18.25725
India,Nimbawade Dam,Maharashtra,1986,74.323507,17.604326
India,Nimgaon (Madha) Dam,Maharashtra,1983,75.565556,17.898957
India,Nimgaon Dam,Maharashtra,1978,75.744423,19.055122
India,Nira Deoghar Dam,Maharashtra,2008,73.84607,18.114263
India,Otav Dam,Maharashtra,0,73.854924,16.352276
India,Palkhed Dam,Maharashtra,1975,74.20069,19.588138
India,Pardeshwadi Dam,Maharashtra,1976,75.202317,19.831632
India,Parewadi Dam,Maharashtra,1966,74.601135,18.308648
India,Patgaon Dam,Maharashtra,1990,74.059525,16.042044
India,Pathari Dam,Maharashtra,1905,76.04225,18.442823
India,Pawana Dam,Maharashtra,1972,73.407869,18.602076
India,Pawanpar Dam,Maharashtra,1909,79.556391,20.703237
India,Pawashi Dam,Maharashtra,1976,73.683841,15.997532
India,Pimpalgaon Dam,Maharashtra,1997,77.545361,20.21969
India,Pimpalgaon Joge Dam,Maharashtra,2001,74.20069,19.588138
India,Pimpalwadi Dam,Maharashtra,2004,73.60155,17.586264
India,Pimprala Dam,Maharashtra,1968,75.744423,19.055122
India,Pombre Dam,Maharashtra,1985,73.796239,16.857082
India,Porjal Dam,Maharashtra,1975,76.807821,19.267647
India,Pothara Dam,Maharashtra,1983,79.054403,20.805643
India,Punegaon Dam,Maharashtra,1998,74.20069,19.588138
India,Raigavan Dam,Maharashtra,1987,76.231993,18.348673
India,Ramganga Dam,Maharashtra,1977,75.695217,18.71791
India,Rampur Dam,Maharashtra,1973,76.049963,17.608691
India,Ratnapur Dam,Maharashtra,1985,75.695217,18.71791
India,Renapur Dam,Maharashtra,2000,76.539677,18.421702
India,Saiki Dam,Maharashtra,1994,79.05289,20.809754
India,Sakol Dam,Maharashtra,1992,76.586166,18.400127
India,Salimba Dam,Maharashtra,1987,75.939818,19.061738
India,Sangavi Dam,Maharashtra,1935,75.565556,17.898957
India,Sankh Dam,Maharashtra,1995,75.827218,17.497625
India,Saokhed Bhoi Dam,Maharashtra,1998,75.875224,19.975789
India,Sarola Dam,Maharashtra,1982,76.586166,18.400127
India,Sarwadi Dam,Maharashtra,1987,76.470545,19.562895
India,Savatri Dam,Maharashtra,1999,73.714777,17.953512
India,Sendursena Dam,Maharashtra,1971,77.15319,19.733306
India,Shelgaon Dam,Maharashtra,1983,76.026668,17.953656
India,Shetphal Dam,Maharashtra,1901,74.601135,18.308648
India,Shirawali Dam,Maharashtra,1971,73.60155,17.586264
India,Shirsufal Dam,Maharashtra,1879,74.601135,18.308648
India,Shirvata Dam,Maharashtra,1920,73.407869,18.602076
India,Shivana Takli Dam,Maharashtra,2005,75.201711,19.849997
India,Siddhewadi Dam,Maharashtra,1981,74.639128,16.848371
India,Siddhnath Dam,Maharashtra,1977,75.827218,17.497625
India,Sina Kolegaon Dam,Maharashtra,2007,75.565556,17.898957
India,Sindphana Dam,Maharashtra,1963,75.68735,18.922563
India,Sirpur Dam,Maharashtra,1970,80.015141,20.819549
India,Sonal Dam,Maharashtra,1981,77.252837,20.353191
India,Sondheghar Dam,Maharashtra,1980,73.167772,17.560879
India,Sordi Dam,Maharashtra,1983,75.827218,17.497625
India,Sukhana Dam,Maharashtra,1968,75.395008,19.827966
India,Takali Khandeshwari Dam,Maharashtra,1981,74.700961,19.049847
India,Talegaon Dam,Maharashtra,1979,75.869768,19.82904
India,Talni Dam,Maharashtra,0,76.743889,18.968237
India,Talwar Dam,Maharashtra,1958,75.695217,18.71791
India,Tandulwadi Dam,Maharashtra,1978,76.056921,18.757612
India,Tansa Dam,Maharashtra,1892,73.141723,19.281156
India,Temghar Dam,Maharashtra,2010,73.390831,18.45456
India,Thitewadi Dam,Maharashtra,2003,73.838029,18.648418
India,Thokarwadi Dam,Maharashtra,1922,73.679099,18.580477
India,Tillari Dam,Maharashtra,1982,73.837462,15.855815
India,Tillari Main Dam (Dhamne dam),Maharashtra,1986,74.059525,16.042044
India,Tisangi Dam,Maharashtra,1966,75.520652,17.776867
India,Tisgaon Dam,Maharashtra,1995,74.20069,19.588138
India,Tulshi Dam,Maharashtra,1978,74.21852,16.632551
India,Turori Dam,Maharashtra,1983,76.39651,17.62859
India,Ujjani Dam,Maharashtra,1980,75.565556,17.898957
India,Umari Dam,Maharashtra,1971,78.880099,21.463078
India,Upper Vaitarana Dam,Maharashtra,1973,72.926395,19.724118
India,Uttarmand Dam,Maharashtra,2001,73.935615,17.439239
India,Vadiwale Dam,Maharashtra,1999,73.407869,18.602076
India,Vesraf Dam,Maharashtra,1984,73.854924,16.352276
India,Vidrupa Dam,Maharashtra,1991,76.589125,20.013574
India,Vihar Dam,Maharashtra,1860,72.934448,19.155685
India,Vir Dam,Maharashtra,1965,73.870514,18.172943
India,Wagh Dam,Maharashtra,2001,72.926395,19.724118
India,Waghad Dam,Maharashtra,1979,74.20069,19.588138
India,Waghe Babulgaon Dam,Maharashtra,1988,75.747575,18.82572
India,Wai Dam,Maharashtra,1997,78.338437,20.445144
India,Waldevi Dam,Maharashtra,1995,74.20069,19.588138
India,Walki Dam,Maharashtra,1972,77.15319,19.733306
India,Walwan Dam,Maharashtra,1916,73.407869,18.602076
India,Wan Dam,Maharashtra,1966,77.025341,20.751786
India,Wandri Dam,Maharashtra,1987,72.926395,19.724118
India,Wanjarwadi Dam,Maharashtra,1961,75.68735,18.922563
India,Warasgaon Dam,Maharashtra,1993,73.679099,18.580477
India,Warud Dam,Maharashtra,1997,78.338437,20.445144
India,Wasangaon Dam,Maharashtra,1977,76.500378,18.387836
India,Watephal Dam,Maharashtra,2000,75.695217,18.71791
India,Whatti Dam,Maharashtra,1980,76.586166,18.400127
India,Yedgaon Dam,Maharashtra,1977,74.20069,19.588138
India,Yedur Dam,Maharashtra,2005,76.586166,18.400127
India,Yelavi Dam,Maharashtra,1982,75.827218,17.497625
India,Yeldari Dam,Maharashtra,1968,76.886383,19.793007
India,Yewati Masoli Dam,Maharashtra,1989,73.866114,17.139939
India,Zari Dam,Maharashtra,0,76.416023,19.36017
India,Anjanwa Dam,Jharkhand,1981,85.368225,24.2021
India,Barhi Dam,Jharkhand,1981,85.432634,24.29828
India,Chandil Dam,Jharkhand,0,86.025417,22.974831
India,Chinda Dam,Jharkhand,1984,84.502452,22.600449
India,Chirka Dam,Jharkhand,1985,83.789328,23.983275
India,Getalsud Dam,Jharkhand,1971,85.439453,23.368102
India,Hiru Dam,Jharkhand,1982,84.801455,24.404258
India,Jamunia Dam,Jharkhand,1954,85.779365,23.934985
India,Jenasai Dam,Jharkhand,1981,85.643926,22.683914
India,Karawani Dam,Jharkhand,1967,87.372428,24.068863
India,Konar Dam,Jharkhand,1955,85.779365,23.934985
India,Latratu Dam,Jharkhand,1988,85.1957,22.967833
India,Lorgara Dam,Jharkhand,1985,85.842861,22.600485
India,Lotia Dam,Jharkhand,1978,85.368225,24.2021
India,Maithon Dam,Jharkhand,1957,86.759266,23.817739
India,Malay Dam,Jharkhand,1985,84.518869,23.74049
India,Masanjor JH Dam,Jharkhand,1955,87.309387,24.106951
India,Masaria Dam,Jharkhand,1983,84.535121,23.218641
India,Nakti Dam,Jharkhand,2010,85.643926,22.683914
India,Palna Dam,Jharkhand,1985,86.005836,22.971445
India,Panchet Hill Dam,Jharkhand,1959,86.743922,23.76621
India,Pandarwa Dam,Jharkhand,1983,83.572742,24.252773
India,Paras Dam,Jharkhand,1985,84.535121,23.218641
India,Ramrekha Dam,Jharkhand,2010,84.502452,22.600449
India,Suryodi Dam,Jharkhand,1974,87.309387,24.106951
India,Tapkara Dam,Jharkhand,1988,84.502452,22.600449
India,Tilaiya Dam,Jharkhand,1953,85.565517,24.392884
India,Torlow Dam,Jharkhand,1990,85.840061,22.59315
India,TENUGHAT,Jharkhand,1978,85.763959,23.724285
India,BIRSINGHPUR,Madhya Pradesh,1988,81.033435,23.326501
India,TOTLADOH,Maharashtra,1989,79.343069,21.532652
India,GIRNA,Maharashtra,1969,74.771194,20.865204
India,BAGLIHAR,Jammu and Kashmir,2009,75.315678,33.180369
India,RADHANAGARI,Maharashtra,1954,73.960337,16.404565
India,Bhira (Unnai Dam),Maharashtra,1986,73.390831,18.45456
India,Badabandha Dam,Odisha,1992,85.24365,20.07625
India,Badanalla Dam,Odisha,1997,83.606375,19.267514
India,Balaskumpa Dam,Odisha,1977,84.314178,20.769507
India,Balimela Dam,Odisha,1977,82.060687,18.20735
India,Bankabal Dam,Odisha,1981,86.262983,22.331146
India,Banksal Dam,Odisha,1981,84.319978,21.798868
India,Bhetabar Dam,Odisha,1991,85.24365,20.07625
India,Chhatenjore Dam,Odisha,1982,83.771573,22.014497
India,Dasamanthapur Dam,Odisha,1976,83.11382,18.99339
India,Derjang Dam,Odisha,1978,85.091065,20.850123
India,Domkutch Dam,Odisha,1988,85.083583,20.463085
India,Dumerbahal Dam,Odisha,1983,82.54177,20.839112
India,Garh Dam,Odisha,1984,86.126745,21.189893
India,Gayapathar Dam,Odisha,1976,85.306167,20.306292
India,Gohira Dam,Odisha,1985,84.596441,21.54431
India,Gurlijore Dam,Odisha,1975,84.278745,22.066619
India,Haladia Dam,Odisha,1985,86.698181,21.98855
India,Hariharjore Dam,Odisha,1997,83.912473,20.881716
India,Hirakud Dam,Odisha,1957,83.852896,21.515647
India,Jagadala Dam,Odisha,1986,85.409171,21.850771
India,Jalaput Dam,Odisha,2000,82.441592,18.508647
India,Jambhira Dam,Odisha,1986,86.698181,21.98855
India,Jodabadia Dam,Odisha,1988,85.417325,20.765667
India,Kalijodi Dam,Odisha,1999,85.297998,20.625868
India,Kalo Dam,Odisha,1980,86.558404,21.584169
India,Kanheinalla Dam,Odisha,1993,84.552242,19.392116
India,Kanjhari Dam,Odisha,1975,85.656302,21.604211
India,Kansbahal Dam,Odisha,1986,84.850603,22.219387
India,Kantesir Dam,Odisha,1996,83.221119,20.173387
India,Khasbahal Dam,Odisha,1982,82.638658,20.099613
India,Konheimunda Dam,Odisha,1978,82.689556,19.116245
India,Kuanria Dam,Odisha,1971,85.078577,20.452618
India,Lakhaparbat Dam,Odisha,1975,83.678264,20.531296
India,Maharanisagar Dam,Odisha,1975,84.995674,19.640074
India,Panaskhal Dam,Odisha,1968,85.105017,20.129694
India,Pokharia Dam,Odisha,1983,86.072759,22.497965
India,Pratappur Dam,Odisha,1983,83.606375,19.267514
India,Pujiladu Dam,Odisha,1982,83.404266,20.275739
India,Raghubeda Dam,Odisha,1994,85.656302,21.604211
India,Raijharan Dam,Odisha,1977,84.989555,20.922099
India,Ramaguda Dam,Odisha,1990,84.764954,19.328683
India,Ramiala Dam,Odisha,1990,85.548825,20.94479
India,Randa Dam,Odisha,1985,85.400249,19.947498
India,Rengali Dam,Odisha,1984,85.056384,21.190085
India,Rissia Dam,Odisha,1986,86.558404,21.584169
India,Saipala Dam,Odisha,1978,82.54177,20.839112
India,Sanmachhakandana Dam,Odisha,1978,85.656302,21.604211
India,Soroda Dam,Odisha,1986,84.583075,19.866532
India,Talkhol Dam,Odisha,1978,83.283815,21.200768
India,Tangarakana Dam,Odisha,1981,83.149001,19.907933
India,Tikarpada Dam,Odisha,1985,83.144786,19.847321
India,Upper Jonk Dam,Odisha,1997,82.54177,20.839112
India,Upper Kolab Dam,Odisha,1993,82.593742,18.831695
India,Upper Suktel Dam,Odisha,1992,83.041517,20.836499
India,Chohal Dam,Punjab,1993,75.889196,31.527187
India,Damsal Dam,Punjab,1990,75.889196,31.527187
India,Dholbaha Dam,Punjab,1987,75.760404,31.745344
India,Jainti Dam,Punjab,2001,76.777954,30.812007
India,Janauri Dam,Punjab,1988,75.760401,31.745248
India,Maili Dam,Punjab,1986,75.948913,31.367454
India,Mirzapur Dam,Punjab,1996,76.717936,30.844079
India,Patiari Dam,Punjab,2002,75.889849,31.527016
India,Ranjit Sagar Dam,Punjab,1999,75.732466,32.442434
India,Saleran Dam,Punjab,1995,75.889849,31.527016
India,Siswan Dam,Punjab,1998,76.717936,30.844079
India,Thana Dam,Punjab,2008,75.760401,31.745248
India,Babara Dam,Rajasthan,1983,74.190789,26.265474
India,Bagolia Dam,Rajasthan,1956,73.971235,24.808767
India,Banakiya Dam,Rajasthan,1962,74.667211,24.965667
India,Bandi Sandhara Dam,Rajasthan,2008,72.536121,24.889531
India,Bankali Dam,Rajasthan,1906,72.518741,25.628815
India,Barkheri Dam,Rajasthan,1985,74.663364,24.91162
India,Bassi Dam,Rajasthan,1987,74.772183,25.048175
India,Bhamri Tandi Dam,Rajasthan,1996,74.279184,23.281377
India,Bhatia Dam,Rajasthan,1987,74.301889,23.355111
India,Bhopal Sagar Dam,Rajasthan,1936,74.213407,24.854768
India,Bisalpur Dam,Rajasthan,1999,75.428561,25.829139
India,Chacha Kheri Dam,Rajasthan,2006,75.058684,24.084535
India,Daya Dam,Rajasthan,1982,73.747648,24.351593
India,Dhanta Dam,Rajasthan,1965,72.832616,24.866065
India,Fateh Sagar Dam,Rajasthan,1889,73.702632,24.585121
India,Gadola Dam,Rajasthan,1964,75.058684,24.084535
India,Girinanda Dam,Rajasthan,1959,74.190789,26.265474
India,Gosunda Dam,Rajasthan,0,74.568615,24.783817
India,Govta Dam,Rajasthan,1955,75.087915,25.195655
India,Goyaka Prasad Dam,Rajasthan,1982,74.279184,23.281377
India,Gudha Dam,Rajasthan,1958,75.582504,25.535
India,Himmatgarhi Dam,Rajasthan,2002,74.177227,23.253318
India,Jawai Dam,Rajasthan,1957,73.088635,25.171593
India,Juggar Dam,Rajasthan,1957,77.034684,26.736264
India,Kadambri Dam,Rajasthan,1963,73.089686,24.825503
India,Kantaliya Dam,Rajasthan,2000,73.883346,25.552547
India,Kanyakheri Dam,Rajasthan,1987,74.621627,25.241388
India,Ker Dam,Rajasthan,1977,72.832616,24.866065
India,Khari Dam,Rajasthan,1957,74.156693,25.579183
India,Lassaria Dam,Rajasthan,1982,75.120047,25.994666
India,Lodisar Dam,Rajasthan,1983,73.94464,23.690245
India,Mahi Bajaj Sagar Dam,Rajasthan,1985,74.456708,23.59703
India,Mandawara Dam,Rajasthan,1967,72.832616,24.866065
India,Mashi Dam,Rajasthan,1969,75.898756,26.437873
